movieId,title,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,War,Musical,Documentary,Western,Film-Noir,movie_Year,mean_rating,reviews_count
5166,"Amazing Adventure, The (a.k.a. The Amazing Quest of Ernest Bliss) (1936)",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1936,3.5,1
5167,My Favorite Brunette (1947),0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1947,3.5,2
5168,Royal Wedding (1951),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1951,3.17,3
5169,Scarlet Street (1945),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1945,3.5,1
5170,All About the Benjamins (2002),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2002,2.0,1
5171,"Time Machine, The (2002)",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2002,2.75,20
5172,Full Frontal (2002),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,4.0,1
5173,Divorcing Jack (1998),0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,3.0,1
5174,"Field, The (1990)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990,3.5,1
5175,Hidden Agenda (1990),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1990,3.0,1
5177,"Magnificent Ambersons, The (1942)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1942,4.1,5
5179,Gloria (1980),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1980,2.0,1
5184,Heaven's Gate (1980),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1980,2.0,1
5185,Hero at Large (1980),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,2.75,2
5186,Honeysuckle Rose (a.k.a. On the Road Again) (1980),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1980,3.0,1
5187,Hopscotch (1980),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,3.5,2
5188,How to Beat the High Cost of Living (1980),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,2.0,1
5189,Humanoids from the Deep (1980),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1980,3.0,1
5190,Inside Moves (1980),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980,3.25,2
5193,"Jazz Singer, The (1980)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1980,1.0,1
5197,Little Darlings (1980),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980,2.0,1
5198,"Long Good Friday, The (1980)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1980,3.38,4
5199,"Long Riders, The (1980)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1980,3.5,3
5200,"Man Who Saw Tomorrow, The (1980)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1980,4.0,1
5202,Mon oncle d'Amérique (1980),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980,1.5,1
5203,The Monster Club (1981),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1981,4.0,1
5204,Death Watch (La Mort en Direct) (1980),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1980,4.0,1
5213,"Oh, God! Book II (1980)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,2.67,3
5214,"Oh, God! (1977)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,3.31,8
5218,Ice Age (2002),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.6,63
5219,Resident Evil (2002),0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2002,3.52,23
5220,Showtime (2002),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,2.29,7
5221,Harrison's Flowers (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,4.0,1
5222,Kissing Jessica Stein (2001),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2.58,6
5223,Pauline & Paulette (Pauline en Paulette) (2001),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,1.0,1
5224,Promises (2001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,2.5,2
5225,And Your Mother Too (Y tu mamá también) (2001),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,4.11,22
5227,Barabbas (1961),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1961,3.5,1
5230,"Paleface, The (1948)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1948,4.0,1
5231,Road to Morocco (1942),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,2.5,1
5233,Road to Utopia (1946),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1946,3.5,1
5236,"Tale of Springtime, A (Conte de Printemps) (1990)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1990,3.0,1
5237,Taps (1981),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1981,3.0,2
5238,Return of the Secaucus 7 (1980),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980,2.5,2
5241,Seems Like Old Times (1980),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,4.0,3
5244,Shogun Assassin (1980),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,1.0,1
5245,Simon (1980),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1980,2.0,1
5246,Smokey and the Bandit II (1980),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1980,2.17,3
5247,Smokey and the Bandit (1977),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1977,3.54,12
5248,Smokey and the Bandit III (1983),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1983,3.0,1
5249,Spetters (1980),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980,3.0,1
5250,Stir Crazy (1980),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,3.71,7
5254,Blade II (2002),0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2002,3.03,31
5255,Sorority Boys (2002),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2.25,2
5258,George Washington (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,4.0,1
5263,Strait-Jacket (1964),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1964,5.0,1
5264,Clockstoppers (2002),1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2002,0.5,1
5265,Death to Smoochy (2002),0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2002,3.0,12
5266,Panic Room (2002),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,3.24,27
5267,"Rookie, The (2002)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.81,8
5269,"Piano Teacher, The (La pianiste) (2001)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.17,6
5276,Crimes of Passion (1984),0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1984,2.0,1
5279,Impromptu (1991),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,2.5,2
5282,High Crimes (2002),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002,3.5,4
5283,National Lampoon's Van Wilder (2002),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.07,7
5284,Crush (2001),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.0,1
5287,"After Dark, My Sweet (1990)",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1990,3.67,3
5288,"Atomic Cafe, The (1982)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1982,3.12,4
5289,Body and Soul (1947),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1947,4.0,1
5291,Rashomon (Rashômon) (1950),0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1950,4.13,19
5292,Slap Shot (1977),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,3.58,13
5293,Changing Lanes (2002),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2002,2.91,11
5294,Frailty (2001),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2001,3.68,11
5296,"Sweetest Thing, The (2002)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.0,7
5297,"Cat's Meow, The (2002)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2002,3.0,2
5298,Human Nature (2001),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.75,4
5299,My Big Fat Greek Wedding (2002),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.71,42
5300,3:10 to Yuma (1957),1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1957,3.38,4
5303,Joe Versus the Volcano (1990),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,3.29,12
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1945,5.0,1
5305,Return of the Killer Tomatoes! (1988),0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1988,2.0,1
5308,Three Men and a Baby (1987),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,3.12,20
5309,Three Men and a Little Lady (1990),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,2.2,10
5310,Transylvania 6-5000 (1985),0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1985,2.71,7
5311,"Watcher in the Woods, The (1980)",0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1980,3.0,1
5312,Murder by Numbers (2002),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2002,2.9,10
5313,"Scorpion King, The (2002)",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,2.57,14
5316,Enigma (2001),0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2001,3.4,5
5319,Nine Queens (Nueve reinas) (2000),0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2000,4.5,4
5321,"Triumph of Love, The (2001)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,4.0,1
5323,Jason X (2002),0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2002,1.5,2
5324,Life or Something Like It (2002),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2.83,3
5325,Dogtown and Z-Boyz (2001),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,3.5,2
5329,"Salton Sea, The (2002)",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2002,3.12,4
5333,Bob le Flambeur (1955),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1955,4.0,2
5334,Cadillac Man (1990),0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,2.62,4
5335,"Coca-Cola Kid, The (1985)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,3.0,1
5337,Delirious (1991),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1.5,2
5339,Husbands and Wives (1992),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1992,3.31,8
5340,Joe (1970),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1970,3.5,1
5341,Lenny (1974),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1974,3.5,2
5344,Thief of Hearts (1984),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1984,2.0,1
5346,Wild Orchid (1990),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1990,2.5,2
5347,Deuces Wild (2002),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.17,3
5348,Hollywood Ending (2002),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.38,4
5349,Spider-Man (2002),1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2002,3.51,102
5352,The Big Sleep (1978),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1978,3.67,3
5353,Butterflies Are Free (1972),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1972,3.5,1
5357,Iron Will (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,5.0,1
5358,Mountains of the Moon (1990),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,3.5,2
5359,Rambling Rose (1991),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,3.0,1
5360,"Survivors, The (1983)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,2.0,1
5361,White Fang (1991),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,3.0,3
5363,"New Guy, The (2002)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.25,2
5364,Unfaithful (2002),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2002,2.8,5
5365,"Lady and the Duke, The (Anglaise et le duc, L') (2001)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,2.0,1
5366,Whore (1991),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,2.0,1
5367,My Beautiful Laundrette (1985),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,3.75,4
5368,Ballad of a Soldier (Ballada o soldate) (1959),0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1959,3.25,2
5369,Big Bad Mama (1974),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1974,1.5,2
5372,Calamity Jane (1953),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1953,4.0,2
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1957,3.5,2
5377,About a Boy (2002),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.62,44
5378,Star Wars: Episode II - Attack of the Clones (2002),1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2002,2.93,68
5379,"Believer, The (2001)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.88,4
5380,"Importance of Being Earnest, The (2002)",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.64,7
5382,Every Which Way But Loose (1978),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,2.5,4
5383,"Hound of the Baskervilles, The (1959)",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1959,2.38,4
5384,I Want to Live! (1958),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1958,3.5,1
5385,"Last Waltz, The (1978)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1978,3.58,6
5387,Enough (2002),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2002,3.0,2
5388,Insomnia (2002),0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2002,3.59,33
5390,CQ (2001),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,1.5,1
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,4.21,7
5392,Bus Stop (1956),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1956,2.5,2
5394,Don't Bother to Knock (1952),0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1952,3.0,2
5395,"Gambler, The (1974)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1974,3.0,2
5396,Let's Make Love (1960),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1960,2.5,1
5397,Monkey Business (1952),0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1952,2.5,4
5398,Requiem for a Heavyweight (1962),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1962,3.83,3
5399,River of No Return (1954),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1954,4.0,2
5400,"Sum of All Fears, The (2002)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2002,2.76,19
5401,Undercover Brother (2002),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.43,7
5404,84 Charing Cross Road (1987),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1987,3.0,3
5406,"Desert Rats, The (1953)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1953,3.5,1
5409,Rapid Fire (1992),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1992,4.0,1
5410,Silent Running (1972),0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1972,2.67,3
5414,Bad Company (2002),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2002,2.92,6
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.5,5
5417,"Fast Runner, The (Atanarjuat) (2001)",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.0,2
5418,"Bourne Identity, The (2002)",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2002,3.89,113
5419,Scooby-Doo (2002),1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2002,2.17,9
5420,Windtalkers (2002),0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2002,2.79,12
5421,"Dangerous Lives of Altar Boys, The (2002)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.25,2
5422,"Emperor's New Clothes, The (2001)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2.0,1
5423,Gangster No. 1 (2000),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2000,1.25,2
5424,Harvard Man (2001),0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2001,2.25,2
5425,Dark Blue World (Tmavomodrý svet) (2001),0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2001,3.5,1
5428,Cheech & Chong's The Corsican Brothers (1984),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,2.0,1
5433,Silver Bullet (Stephen King's Silver Bullet) (1985),1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1985,3.17,3
5434,"Sorry, Wrong Number (1948)",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1948,3.0,1
5435,Hombre (1967),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1967,3.5,2
5437,"Manhattan Project, The (1986)",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1986,2.83,3
5438,Men at Work (1990),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1990,2.14,7
5439,S.O.B. (1981),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,3.0,2
5440,She Wore a Yellow Ribbon (1949),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1949,3.0,1
5442,V. I. Warshawski (1991),0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1991,1.0,1
5443,Juwanna Mann (2002),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2.17,3
5444,Lilo & Stitch (2002),1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2002,3.67,24
5445,Minority Report (2002),0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2002,3.69,108
5446,Rabbit-Proof Fence (2002),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,4.08,12
5447,Sunshine State (2002),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.25,2
5448,Hey Arnold! The Movie (2002),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.0,1
5449,Mr. Deeds (2002),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2.75,12
5450,Lovely & Amazing (2001),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.25,2
5451,Pumpkin (2002),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,2.0,1
5452,Look Who's Talking Now (1993),0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,2.36,11
5453,Lost in Yonkers (1993),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993,3.0,1
5455,"Object of Beauty, The (1991)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991,3.0,2
5458,Like Mike (2002),0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.0,2
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2002,2.9,49
5460,"Powerpuff Girls, The (2002)",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,2.12,4
5461,Me Without You (2001),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,4.0,1
5463,Reign of Fire (2002),1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002,3.31,16
5464,Road to Perdition (2002),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2002,3.63,42
5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2001,4.0,1
5468,20 Million Miles to Earth (1957),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1957,3.0,1
5470,The Importance of Being Earnest (1952),0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,4.12,4
5471,Perfect (1985),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1985,2.0,2
5472,1776 (1972),0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1972,3.33,6
5475,Z (1969),0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1969,3.83,6
5476,Halloween: Resurrection (Halloween 8) (2002),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2002,3.0,1
5477,Sex and Lucia (Lucía y el sexo) (2001),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.17,3
5478,Eight Legged Freaks (2002),0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2002,2.55,11
5479,K-19: The Widowmaker (2002),1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2002,3.32,11
5480,Stuart Little 2 (2002),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.25,2
5481,Austin Powers in Goldmember (2002),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2.98,44
5482,"Country Bears, The (2002)",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,1.0,1
5483,"Kid Stays in the Picture, The (2002)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,3.25,2
5485,Tadpole (2002),0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,4.25,2
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1979,2.0,1
5490,The Big Bus (1976),0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1976,3.0,1
5491,"Eddy Duchin Story, The (1956)",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1956,4.0,1
5493,In Like Flint (1967),1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1967,2.0,1
5496,Ossessione (1943),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1943,3.5,1
5498,Red Beard (Akahige) (1965),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1965,4.0,3
5499,Robin and Marian (1976),1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1976,3.6,5
5500,Top Secret! (1984),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,3.64,22
5501,"Master of Disguise, The (2002)",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2002,2.2,5
5502,Signs (2002),0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2002,3.15,50
5504,Spy Kids 2: The Island of Lost Dreams (2002),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2.3,5
5505,"Good Girl, The (2002)",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,4.05,10
5506,Blood Work (2002),0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2002,2.75,10
5507,xXx (2002),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2002,2.96,24
5508,24 Hour Party People (2002),0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2002,3.5,5
5515,Songs From the Second Floor (Sånger från andra våningen) (2000),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,4.0,1
5516,Read My Lips (Sur mes lèvres) (2001),0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2001,2.5,1
